,stu_id,com_id,category_id,name,description,rule,main_img,port_img,cad_img,floor,tag_id,tag_name,new_tag1,new_tag2,extend_tag,extend_tag_sim
106,874,11@sample.com,7,위드칸,"테마 카페겸 펍입니다.
특색있는 촬영 장소로 활요 가능합니다
요일에 상관없이 오전 11시부터 오후 12시까지 촬영 가능합니다.","테마 카페겸 펍입니다.
특색있는 촬영 장소로 활요 가능합니다
요일에 상관없이 오전 11시부터 오후 12시까지 촬영 가능합니다.","2_0_위드칸.jpg,2_1_위드칸.jpg,2_2_위드칸.jpg","2_3_위드칸.jpg,2_4_위드칸.jpg,2_5_위드칸.jpg",NaN,1.0,[],[],"['촬영', '장소', '오전', '카페', '특색', '펍입니', '요일', '테마', '오후']","['촬영', '오전', '카페', '특색', '오후', '펍입니', '요일', '테마', '장소']","['위치', '건물', '도보', '하루', '전면', '건물', '내부', '대여', '드라마', '커튼', '가능', '아티스트', '영화', '위해', '레이스', '연출', '기타', '거리', '사용', '옥상', '하우스', '옥상', '이용', '옥탑']","[0.26670020818710327, 0.219138503074646, 0.20421981811523438, 0.21869438886642456, 0.20999737083911896, 0.1928369700908661, 0.24116870760917664, 0.23262043297290802, 0.20357073843479156, 0.15322162210941315, 0.14699998497962952, 0.13930214941501617, 0.19687515497207642, 0.18143951892852783, 0.17939454317092896, 0.19538643956184387, 0.182364359498024, 0.18194565176963806, 0.15969739854335785, 0.1436816155910492, 0.1419937014579773, 0.1663130819797516, 0.15959981083869934, 0.15554606914520264]"
107,875,11@sample.com,7,스텔라디_키즈카페,미국 레트로 감성을 담은 디자인의 키즈카페 입니다,미국 레트로 감성을 담은 디자인의 키즈카페 입니다,"3_0_스텔라디_키즈카페.jpg,3_1_스텔라디_키즈카페.jpg,3_2_스텔라디_키즈카페.jpg","3_3_스텔라디_키즈카페.jpg,3_4_스텔라디_키즈카페.jpg,3_5_스텔라디_키즈카페.jpg",NaN,5.0,[],[],"['키즈', '미국', '감성', '디자인', '카페', '레트로']","['키즈', '미국', '감성', '디자인', '카페', '레트로']","['사용', '컨셉', '수용', '연출', '드라마', '대여', '작품', '각종', '이동식', '내부', '대여', '드라마', '별도', '개정', '터리']","[0.17614306509494781, 0.17575302720069885, 0.1501634120941162, 0.21331018209457397, 0.20559290051460266, 0.18519756197929382, 0.19742310047149658, 0.17447452247142792, 0.1619986593723297, 0.24116870760917664, 0.23262043297290802, 0.20357073843479156, 0.14596988260746002, 0.1447996199131012, 0.13649973273277283]"
108,876,55@sample.com,7,동대문_맛집과_크래프트_맥주를_즐길수_있는_공간,"문화와 로컬의 조화. 핸드앤몰트 탭룸 광희문점은 동대문 패션 거리의 화려한 마천루를 지나, 세월을 담은 청과물점과 오랜 봉제공장들 사이에 자리하고 있습니다. 광희문점은 광희문 돌담길을 바라보며 맥주를 즐길 수 있는 파사드, 혼맥을 아늑하게 즐길 수 있는 혼맥방, 편안하게 앉을 수 있는 소파까지. 총 20석이지만, 다양한 방식으로 공간을 채웠습니다. 이곳에서는 핸드앤몰트의 6종의 맥주와 잘 어울리는 푸드 딜리버리가 자유롭게 가능합니다. 동대문의 맛집들과 크래프트 맥주를 함께 즐기는 색다른 경험이 가능합니다.","문화와 로컬의 조화. 핸드앤몰트 탭룸 광희문점은 동대문 패션 거리의 화려한 마천루를 지나, 세월을 담은 청과물점과 오랜 봉제공장들 사이에 자리하고 있습니다. 광희문점은 광희문 돌담길을 바라보며 맥주를 즐길 수 있는 파사드, 혼맥을 아늑하게 즐길 수 있는 혼맥방, 편안하게 앉을 수 있는 소파까지. 총 20석이지만, 다양한 방식으로 공간을 채웠습니다. 이곳에서는 핸드앤몰트의 6종의 맥주와 잘 어울리는 푸드 딜리버리가 자유롭게 가능합니다. 동대문의 맛집들과 크래프트 맥주를 함께 즐기는 색다른 경험이 가능합니다.","4_0_동대문_맛집과_크래프트_맥주를_즐길수_있는_공간.jpg,4_1_동대문_맛집과_크래프트_맥주를_즐길수_있는_공간.jpg,4_2_동대문_맛집과_크래프트_맥주를_즐길수_있는_공간.jpg","4_3_동대문_맛집과_크래프트_맥주를_즐길수_있는_공간.jpg,4_4_동대문_맛집과_크래프트_맥주를_즐길수_있는_공간.jpg,4_5_동대문_맛집과_크래프트_맥주를_즐길수_있는_공간.jpg",NaN,1.0,[],[],"['혼맥', '청과', '마천루', '탭룸', '딜리', '맛집', '몰트', '돌담', '동대문', '푸드', '사이', '거리', '핸드', '경험', '광희문', '방식', '봉제', '자리', '파사드', '크래프트', '물점', '맥주', '로컬', '패션', '문화', '조화', '소파', '지나', '세월', '공장', '혼맥방', '공간']","['혼맥', '청과', '마천루', '탭룸', '딜리', '맛집', '몰트', '돌담', '사이', '푸드', '동대문', '거리', '핸드', '경험', '봉제', '방식', '광희문', '자리', '파사드', '크래프트', '물점', '맥주', '로컬', '패션', '문화', '조화', '소파', '지나', '세월', '공장', '혼맥방', '공간']","['혼맥', '청과', '마천루', '탭룸', '딜리', '맛집', '지면', '몰트', '돌담', '우디', '사이', '신경', '푸드', '동대문', '거리', '냉장고', '핸드', '마다', '경험', '작은방', '봉제', '방식', '광희문', '자리', '만화카페', '파사드', '크래프트', '물점', '맥주', '블랙', '로컬', '패션', '문화', '조명', '조화', '보컬', '소파', '이후', '지나', '세월', '공장', '미술', '혼맥방', '공간', '각종']","[0, 0, 0, 0, 0, 0, 0.1797468066215515, 0, 0, 0.14609724283218384, 0, 0.19136062264442444, 0, 0, 0, 0.19085201621055603, 0, 0.16620056331157684, 0, 0.19586415588855743, 0, 0, 0, 0, 0.18059466779232025, 0, 0, 0, 0, 0.14752691984176636, 0, 0, 0, 0.19550716876983643, 0, 0.2068871557712555, 0, 0.16681547462940216, 0, 0, 0, 0.17120583355426788, 0, 0, 0.20930415391921997]"
109,877,44@sample.com,7,R401,"JTBC 오늘굿데이(99회)에 소개된 R401입니다.
양평산중턱에 자리잡아 넓게 펼쳐진 산책로를 따라 테마가 있는 정원,
계절에 상관 없이 늘 푸르른 수목원, 자연을 감상할 수 있는 탁 트인 전망에 카페,
다양한 예술작품이 전시된 갤러리, 스튜디오 등이 있어 다양한 공간활용이 가능합니다.

- 월요일 촬영을 추천 / 넓은 주차장

양평가볼만한곳 1위
가족나들이 필수 코스
JTBC 방송출연 오늘굿데이99회 : 서울근교 양평국내 테마정원

나를 찾는 정원
- 정원 곳곳에 만화 속 조형물이 설치되어 테마 별로 꾸며진 정원에서 다양한 연출이 가능합니다.

카페드R
- 정통 이탈리아 레스토랑 카페로서 자연을 감상할 수 았는 탁트인 전망을 관람할 수 있습니다.

스퀘어가든(Square Garden)
- 넓은 잔디광장으로 야외 문화공연이나 축제, 야외결혼식 등 특별한 이벤트를 즐길 수 있습니다.

미디어 아트 스튜디오(Media Art Studio)
- 수만개의 LED 픽셀들로 설치된 작품이 전시되어 있어 예술적인 공간으로 연출 가능합니다.

세미나룸
- 사업설명회, 소규모 회의 등 다양한 목적으로 활용 가능한 공간입니다.

갤러리 R(Gallery R)
- 다양한 아티스트들의 작품들을 감상할 수 있고 내부는 깔끔하고 모던한 미술관입니다.

포토존 그린 하우스(Photo Zone GreenHouse)
- 사계절 내내 푸르른 수목원으로 자연 속 휴식을 즐기며 아늑한 실내 분위기를 연출 가능합니다.

숲속도서관(The Green Library)
- 무성한 나무로 둘러싸인 야외정원으로 야외에서 독서를 하거나 휴식을 취할 수 있는 공간입니다.","JTBC 오늘굿데이(99회)에 소개된 R401입니다.
양평산중턱에 자리잡아 넓게 펼쳐진 산책로를 따라 테마가 있는 정원,
계절에 상관 없이 늘 푸르른 수목원, 자연을 감상할 수 있는 탁 트인 전망에 카페,
다양한 예술작품이 전시된 갤러리, 스튜디오 등이 있어 다양한 공간활용이 가능합니다.

- 월요일 촬영을 추천 / 넓은 주차장

양평가볼만한곳 1위
가족나들이 필수 코스
JTBC 방송출연 오늘굿데이99회 : 서울근교 양평국내 테마정원

나를 찾는 정원
- 정원 곳곳에 만화 속 조형물이 설치되어 테마 별로 꾸며진 정원에서 다양한 연출이 가능합니다.

카페드R
- 정통 이탈리아 레스토랑 카페로서 자연을 감상할 수 았는 탁트인 전망을 관람할 수 있습니다.

스퀘어가든(Square Garden)
- 넓은 잔디광장으","5_0_R401.jpg,5_1_R401.jpg,5_2_R401.jpg","5_3_R401.jpg,5_4_R401.jpg,5_5_R401.jpg",NaN,1.0,[],[],"['분위기', '소개', '탁트인', '소규모', '결혼식', '레스토랑', '정원', '미술관', '모던', '작품', '코스', '갤러리', '감상', '잔디', '추천', '촬영', '아티스트', '축제', '테마', '정통', '굿데이', '스튜디오', '전시', '공연', '관람', '자연', '가든', '상관', '나무', '오늘', '활용', '휴식', '그린', '물이', '내부', '포토', '평산', '사계절', '공간활용', '수목원', '양평', '근교', '미디어', '공간', '실내', '설치', '하우스', '스퀘어', '연출', '월요일', '픽셀', '가족', '무성', '광장', '야외', '곳곳', '내내', '서울', '전망', '사업', '예술', '로서', '숲속', '세미나', '계절', '조형', '국내', '독서', '산책로', '거나', '목적', '방송출연', '나들이', '필수', '주차장', '만화', '설명', '자리', '중턱', '별로', '아트', '문화', '카페', '이탈리아', '도서관', '회의', '취할', '이벤트', '푸르른']","['분위기', '소개', '탁트인', '소규모', '결혼식', '레스토랑', '정원', '미술관', '모던', '작품', '코스', '갤러리', '감상', '잔디', '추천', '촬영', '아티스트', '축제', '테마', '정통', '굿데이', '스튜디오', '전시', '공연', '관람', '자연', '가든', '상관', '나무', '오늘', '활용', '휴식', '그린', '물이', '내부', '포토', '평산', '사계절', '공간활용', '수목원', '양평', '근교', '미디어', '공간', '실내', '설치', '하우스', '스퀘어', '연출', '월요일', '픽셀', '가족', '무성', '광장', '야외', '곳곳', '내내', '서울', '전망', '사업', '예술', '로서', '숲속', '세미나', '계절', '조형', '국내', '독서', '산책로', '거나', '목적', '방송출연', '나들이', '필수', '주차장', '만화', '설명', '자리', '중턱', '별로', '아트', '문화', '카페', '이탈리아', '도서관', '회의', '취할', '이벤트', '푸르른']","['분위기', '또한', '소개', '오브', '탁트인', '소규모', '이유', '결혼식', '레스토랑', '서로', '정원', '대부분', '미술관', '모던', '에이', '작품', '디자인', '코스', '갤러리', '원목', '감상', '소재', '잔디', '개정', '추천', '전용', '촬영', '위치', '아티스트', '시스템', '축제', '테마', '사용', '정통', '제공', '굿데이', '스튜디오', '채광', '전시', '평일', '공연', '루프', '관람', '찍기', '자연', '내부', '가든', '상관', '나무', '모던', '오늘', '활용', '또한', '휴식', '레이스', '그린', '평수', '물이', '예약', '내부', '카페', '포토', '콘크리트', '평산', '사계절', '공간활용', '수목원', '양평', '근교', '미디어', '지하철', '공간', '각종', '실내', '의정부역', '설치', '영상', '하우스', '거실', '스퀘어', '연출', '주변', '월요일', '구성', '픽셀', '가족', '단체', '무성', '광장', '야외', '가득', '곳곳', '분명', '내내', '서울', '각종', '전망', '사진', '사업', '예술', '로서', '정통', '숲속', '문제', '세미나', '관리', '계절', '조형', '국내', '아래', '독서', '산책로', '거나', '주차', '목적', '사용', '방송출연', '나들이', '필수', '싱크대', '주차장', '기타', '만화', '설명', '테라스', '자리', '만화카페', '중턱', '교육', '별로', '금토일', '아트', '실과', '문화', '조명', '카페', '내부', '이탈리아', '도서관', '회의', '욕실', '취할', '이벤트', '창문', '푸르른']","[0, 0.19909529387950897, 0, 0.201078861951828, 0, 0, 0.19317129254341125, 0, 0, 0.14881949126720428, 0, 0.16932019591331482, 0, 0, 0.19419729709625244, 0, 0.19742310047149658, 0, 0, 0.18475063145160675, 0, 0.1941210925579071, 0, 0.18045876920223236, 0, 0.14913876354694366, 0, 0.26670020818710327, 0, 0.17351475358009338, 0, 0, 0.15969739854335785, 0, 0.15579736232757568, 0, 0, 0.18412160873413086, 0, 0.1966264545917511, 0, 0.17271997034549713, 0, 0.1981501281261444, 0, 0.1989355981349945, 0, 0, 0, 0.1941426396369934, 0, 0, 0.21258670091629028, 0, 0.17540886998176575, 0, 0.17141664028167725, 0, 0.1680029034614563, 0, 0.24116870760917664, 0, 0.17311228811740875, 0, 0, 0, 0, 0, 0, 0, 0.17415304481983185, 0, 0.20930415391921997, 0, 0.16353167593479156, 0, 0.1763184368610382, 0, 0.20377357304096222, 0, 0, 0.215469092130661, 0, 0.20199868083000183, 0, 0, 0.17635858058929443, 0, 0, 0, 0.17793381214141846, 0, 0.1920573115348816, 0, 0, 0.25484198331832886, 0, 0.20042289793491364, 0, 0, 0, 0.14678937196731567, 0, 0.19300204515457153, 0, 0.16612213850021362, 0, 0, 0, 0.1546931266784668, 0, 0, 0, 0.1709698885679245, 0, 0.2437463104724884, 0, 0, 0, 0.19654062390327454, 0, 0.2118755578994751, 0, 0, 0.21401849389076233, 0, 0.18059466779232025, 0, 0.18565423786640167, 0, 0.16266967356204987, 0, 0.20581123232841492, 0, 0.19550716876983643, 0, 0.24116870760917664, 0, 0, 0, 0.15058358013629913, 0, 0, 0.15995757281780243, 0]"
110,878,1234@admin.com,7,서래마을_브런치_카페,"서래마을에 위치한 브런치 카페 입니다.
화이트와 골드 톤이 조화된, 마치 갤러리를 연상시키는 단정하고
고급스러운 인테리어를 자랑합니다.
주말을 손님이 많은 관계로,
평일 오후 3시 이후에 촬영 가능합니다.","서래마을에 위치한 브런치 카페 입니다.
화이트와 골드 톤이 조화된, 마치 갤러리를 연상시키는 단정하고
고급스러운 인테리어를 자랑합니다.
주말을 손님이 많은 관계로,
평일 오후 3시 이후에 촬영 가능합니다.","6_0_서래마을_브런치_카페.jpg,6_1_서래마을_브런치_카페.jpg,6_2_서래마을_브런치_카페.jpg","6_3_서래마을_브런치_카페.jpg,6_4_서래마을_브런치_카페.jpg,6_5_서래마을_브런치_카페.jpg",NaN,2.0,[],[],"['인테리어', '자랑', '평일', '화이트', '골드', '주말', '오후', '브런치', '관계', '갤러리', '마치', '마을', '조화', '촬영', '연상', '카페', '손님', '이후', '위치']","['인테리어', '자랑', '평일', '골드', '화이트', '주말', '오후', '브런치', '관계', '갤러리', '마치', '마을', '조화', '촬영', '연상', '카페', '손님', '이후', '위치']","['위해', '이상', '대관', '사용', '루프', '욕실', '영화', '편의점', '사용', '원목', '고스', '대여', '보컬', '위치', '내부', '위치', '촬영']","[0.23778380453586578, 0.18527564406394958, 0.21647965908050537, 0.16675379872322083, 0.1846206784248352, 0.19926467537879944, 0.19687515497207642, 0.14666283130645752, 0.19466029107570648, 0.18475063145160675, 0.14789468050003052, 0.22564911842346191, 0.2068871557712555, 0.26670020818710327, 0.24116870760917664, 0.19464832544326782, 0.26670020818710327]"
111,879,33@sample.com,7,맘스카페까르르,"일산에 위치한 황토온돌 좌식 맘스카페입니다
아늑하고 독특한 분위기 입니다
선호하는 요일은 특별히 없고
예약만 하면 언제든지 가능합니다","일산에 위치한 황토온돌 좌식 맘스카페입니다
아늑하고 독특한 분위기 입니다
선호하는 요일은 특별히 없고
예약만 하면 언제든지 가능합니다","7_0_맘스카페까르르.jpg,7_1_맘스카페까르르.jpg,7_2_맘스카페까르르.jpg","7_3_맘스카페까르르.jpg,7_4_맘스카페까르르.jpg,7_5_맘스카페까르르.jpg",NaN,3.0,[],[],"['분위기', '황토', '예약', '언제', '온돌', '카페', '일산', '요일', '선호', '위치', '맘스']","['분위기', '예약', '언제', '온돌', '카페', '일산', '선호', '요일', '황토', '위치', '맘스']","['또한', '작업', '난방', '각종', '주차', '협의', '의류', '골목', '장점', '내부', '대여', '드라마', '트렌디', '여러', '월요일', '작가', '기타', '지지', '연출', '기타', '거리', '촬영', '각종', '사용']","[0.19909529387950897, 0.1813272386789322, 0.1619897186756134, 0.23767422139644623, 0.21271535754203796, 0.20352338254451752, 0.19684264063835144, 0.18947499990463257, 0.18447287380695343, 0.24116870760917664, 0.23262043297290802, 0.20357073843479156, 0.17835262417793274, 0.14991067349910736, 0.14914387464523315, 0.20303469896316528, 0.1764344424009323, 0.17313851416110992, 0.19538643956184387, 0.182364359498024, 0.18194565176963806, 0.26670020818710327, 0.2608467936515808, 0.26025068759918213]"
112,880,11@sample.com,7,카페_세티모,"용인 강남대부근 개인카페입니다
테라스도 넓고
언제든 가능합니다","용인 강남대부근 개인카페입니다
테라스도 넓고
언제든 가능합니다","8_0_카페_세티모.jpg,8_1_카페_세티모.jpg,8_2_카페_세티모.jpg","8_3_카페_세티모.jpg,8_4_카페_세티모.jpg,8_5_카페_세티모.jpg",NaN,1.0,[],[],"['언제', '카페', '테라스', '부근', '용인', '개인', '강남대']","['언제', '카페', '테라스', '부근', '용인', '개인', '강남대']","['의류', '골목', '장점', '내부', '대여', '드라마', '작업실', '설명', '대관', '국적', '세팅', '마련', '통창', '사무실', '포인트', '탈의실', '대화', '분장']","[0.19684264063835144, 0.18947499990463257, 0.18447287380695343, 0.24116870760917664, 0.23262043297290802, 0.20357073843479156, 0.22361218929290771, 0.21401849389076233, 0.16573089361190796, 0.16534484922885895, 0.1568082720041275, 0.14883388578891754, 0.178696870803833, 0.1583542674779892, 0.14096136391162872, 0.17582497000694275, 0.173424631357193, 0.15521246194839478]"
113,881,11@sample.com,7,카페키샤,"부산 해운대구 송정폐역 철길 바로 뒤편
파란색 컨테이너 카페입니다.
인조잔디 테라스와 주차가 가능하며
현재는 애견동반카페를 운영중입니다.
아직알려지지 않은 신규카페입니다.
내부평수는 30평이면 천고는 높은 편입니다.
해수욕장까지 걸어서 5분정도 거리이며,
큰도로와 근접해있어 교통이 용이 합니다.","부산 해운대구 송정폐역 철길 바로 뒤편
파란색 컨테이너 카페입니다.
인조잔디 테라스와 주차가 가능하며
현재는 애견동반카페를 운영중입니다.
아직알려지지 않은 신규카페입니다.
내부평수는 30평이면 천고는 높은 편입니다.
해수욕장까지 걸어서 5분정도 거리이며,
큰도로와 근접해있어 교통이 용이 합니다.","9_0_카페키샤.jpg,9_1_카페키샤.jpg,9_2_카페키샤.jpg","9_3_카페키샤.jpg,9_4_카페키샤.jpg,9_5_카페키샤.jpg",NaN,1.0,[],[],"['해수욕장', '현재', '애견', '평이', '편입', '폐역', '인조잔디', '철길', '테라스', '거리', '운영', '부산', '송정', '내부', '천고', '신규', '주차', '뒤편', '파란색', '바로', '교통', '도로', '해운대구', '카페', '평수', '용이', '컨테이너']","['해수욕장', '현재', '애견', '평이', '편입', '폐역', '인조잔디', '철길', '테라스', '거리', '운영', '부산', '송정', '내부', '천고', '신규', '주차', '파란색', '뒤편', '바로', '교통', '도로', '해운대구', '카페', '평수', '용이', '컨테이너']","['해수욕장', '현재', '위치', '애견', '평이', '편입', '공간', '폐역', '인조잔디', '철길', '테라스', '작업실', '거리', '냉장고', '운영', '구성', '부산', '브랜드', '송정', '내부', '카페', '천고', '난방', '신규', '주차', '컨셉', '파란색', '뒤편', '고풍', '바로', '소품', '교통', '도로', '동안', '해운대구', '카페', '내부', '평수', '지면', '용이', '컨테이너']","[0, 0, 0.1840982735157013, 0, 0, 0, 0.1831590235233307, 0, 0, 0, 0, 0.22361218929290771, 0, 0.19085201621055603, 0, 0.25438550114631653, 0, 0.16134846210479736, 0, 0, 0.24116870760917664, 0, 0.16446739435195923, 0, 0, 0.21829986572265625, 0, 0, 0.16918903589248657, 0, 0.19128122925758362, 0, 0, 0.2102932333946228, 0, 0, 0.24116870760917664, 0, 0.20518934726715088, 0, 0]"
114,882,1234@admin.com,7,카페같은_펍_분위기의_호프집,"일요일은 저희가게가 쉬는 날이고 영업시간이 오후 4시부터 새벽 1시 까지 입니다.
그 외시간에 상담후 촬영가능합니다.","일요일은 저희가게가 쉬는 날이고 영업시간이 오후 4시부터 새벽 1시 까지 입니다.
그 외시간에 상담후 촬영가능합니다.","10_0_카페같은_펍_분위기의_호프집.jpg,10_1_카페같은_펍_분위기의_호프집.jpg,10_2_카페같은_펍_분위기의_호프집.jpg","10_3_카페같은_펍_분위기의_호프집.jpg,10_4_카페같은_펍_분위기의_호프집.jpg,10_5_카페같은_펍_분위기의_호프집.jpg",NaN,1.0,[],[],"['촬영', '시간', '새벽', '상담', '가게', '영업', '일요일', '오후']","['촬영', '시간', '새벽', '상담', '가게', '영업', '일요일', '오후']","['위치', '건물', '도보', '문화', '옥탑', '시장', '기획', '플랫', '저택', '평의', '활동', '주차장', '문화', '미터', '촬영', '사용', '목적', '채광', '저희', '지하', '갤러리', '영화', '위해', '레이스']","[0.26670020818710327, 0.219138503074646, 0.20421981811523438, 0.18358278274536133, 0.17173805832862854, 0.161716490983963, 0.1538388729095459, 0.15288975834846497, 0.13544656336307526, 0.17710059881210327, 0.16583681106567383, 0.16277286410331726, 0.18001192808151245, 0.17540417611598969, 0.1721912920475006, 0.21603348851203918, 0.21455159783363342, 0.20103508234024048, 0.18727828562259674, 0.16802304983139038, 0.16594049334526062, 0.19687515497207642, 0.18143951892852783, 0.17939454317092896]"
115,885,11@sample.com,7,15kcal,"천호동 로데오 거리에 위치한 자그마한 카페 입니다.
10평 정도 되구요. 테이블은 6개정도 있습니다.
골목길에 위치해 있어서 골목에서도 촬영 가능 합니다.
유료주차장 사용 가능 하구요.
평일 주말 오후 1시 전까지 가능 하며 저녁에는 평일 주말 10시 이후에 가능 합니다.
그 외의 시간은 협의 가능 합니다. 월요일은 휴무라 하루 종일도 가능 합니다.","천호동 로데오 거리에 위치한 자그마한 카페 입니다.
10평 정도 되구요. 테이블은 6개정도 있습니다.
골목길에 위치해 있어서 골목에서도 촬영 가능 합니다.
유료주차장 사용 가능 하구요.
평일 주말 오후 1시 전까지 가능 하며 저녁에는 평일 주말 10시 이후에 가능 합니다.
그 외의 시간은 협의 가능 합니다. 월요일은 휴무라 하루 종일도 가능 합니다.","13_0_15kcal.jpg,13_1_15kcal.jpg,13_2_15kcal.jpg","13_3_15kcal.jpg,13_4_15kcal.jpg,13_5_15kcal.jpg",NaN,1.0,[],[],"['시간', '평일', '주말', '골목', '로데오', '사용', '정도', '월요일', '오후', '휴무', '가능', '골목길', '주차장', '거리', '천호동', '저녁', '유료', '개정', '종일', '촬영', '하루', '카페', '협의', '테이블', '이후', '위치']","['시간', '평일', '주말', '로데오', '사용', '정도', '월요일', '오후', '휴무', '가능', '골목길', '주차장', '거리', '유료', '저녁', '천호동', '위치', '개정', '종일', '촬영', '하루', '카페', '협의', '테이블', '이후', '골목']","['시간', '문화', '평일', '대관', '주말', '욕실', '로데오', '위해', '사용', '위치', '정도', '목적', '월요일', '구성', '오후', '영화', '휴무', '분명', '가능', '강의실', '골목길', '정원', '주차장', '기타', '거리', '냉장고', '유료', '가족', '저녁', '창고', '천호동', '신경', '위치', '촬영', '개정', '오전', '종일', '위치', '촬영', '위치', '하루', '가능', '카페', '내부', '협의', '취향', '테이블', '주차장', '이후', '위치', '골목', '언제']","[0, 0.18358278274536133, 0, 0.21647965908050537, 0, 0.19926467537879944, 0, 0.2041890025138855, 0, 0.26025068759918213, 0, 0.1829109489917755, 0, 0.20199868083000183, 0, 0.19687515497207642, 0, 0.16055037081241608, 0, 0.2510027289390564, 0, 0.1509295552968979, 0, 0.2118755578994751, 0, 0.19085201621055603, 0, 0.17117369174957275, 0, 0.21267791092395782, 0, 0.15719105303287506, 0, 0.26670020818710327, 0, 0.18152475357055664, 0, 0.23146963119506836, 0, 0.26670020818710327, 0, 0.22419334948062897, 0, 0.24116870760917664, 0, 0.24632692337036133, 0, 0.17623348534107208, 0, 0.19464832544326782, 0, 0.18947499990463257]"
116,887,11@sample.com,7,Touch_cafe,"신개념 무인 카페
고급스러운 인테리어와 이태리 전자동 머신이 있는 무인 카페입니다.

(AM 11~ PM 2시를 제외하고 촬영이 가능합니다)","신개념 무인 카페
고급스러운 인테리어와 이태리 전자동 머신이 있는 무인 카페입니다.

(AM 11~ PM 2시를 제외하고 촬영이 가능합니다)","15_0_Touch_cafe.jpg,15_1_Touch_cafe.jpg,15_2_Touch_cafe.jpg","15_3_Touch_cafe.jpg,15_4_Touch_cafe.jpg,15_5_Touch_cafe.jpg",NaN,1.0,[],[],"['촬영', '무인', '인테리어', '머신', '카페', '자동', '개념', '이태리', '제외']","['촬영', '무인', '인테리어', '머신', '카페', '자동', '개념', '이태리', '제외']","['위치', '건물', '도보', '컬렉션', '주말', '아티스트', '위해', '쇼핑몰', '주택', '클래식', '의자', '드라마', '내부', '대여', '드라마', '저희', '다음', '파티션', '개방', '스팀', '관련', '전자', '제품', '해주시', '활용', '오전', '사용']","[0.26670020818710327, 0.219138503074646, 0.20421981811523438, 0.19830827414989471, 0.1854478120803833, 0.1601182520389557, 0.23778380453586578, 0.2161121964454651, 0.1990364044904709, 0.15852493047714233, 0.14098045229911804, 0.13429027795791626, 0.24116870760917664, 0.23262043297290802, 0.20357073843479156, 0.19845491647720337, 0.16852951049804688, 0.15975415706634521, 0.15784865617752075, 0.13702735304832458, 0.13390767574310303, 0.16965046525001526, 0.1670154631137848, 0.16667018830776215, 0.1825827658176422, 0.1708373725414276, 0.161350280046463]"
117,889,88@sample.com,7,다르시,성수동 엔틱카페 입니다 약 40평입니다,성수동 엔틱카페 입니다 약 40평입니다,"17_0_다르시.jpg,17_1_다르시.jpg,17_2_다르시.jpg","17_3_다르시.jpg,17_4_다르시.jpg,17_5_다르시.jpg",NaN,1.0,[],[],"['성수동', '카페']","['성수동', '카페']","['내부', '대여', '드라마', '힙스터']","[0.24116870760917664, 0.23262043297290802, 0.20357073843479156, 0.19956253468990326]"
118,890,99@sample.com,7,작은카페,인천의 토스트 집 가게입니다 아늑하고 편안한 장소를 원하시면 좋은 장소입니다,인천의 토스트 집 가게입니다 아늑하고 편안한 장소를 원하시면 좋은 장소입니다,"18_0_작은카페.jpg,18_1_작은카페.jpg,18_2_작은카페.jpg","18_3_작은카페.jpg,18_4_작은카페.jpg,18_5_작은카페.jpg",NaN,1.0,[],[],"['인천', '토스트', '가게', '장소']","['인천', '토스트', '가게', '장소']","['대정', '수용', '구성', '느낌', '분장', '단독', '블랙', '가장', '문화', '미터', '촬영', '사진', '옥상', '이용', '옥탑', '정수기']","[0.14103616774082184, 0.13548116385936737, 0.13428819179534912, 0.13246206939220428, 0.1760501265525818, 0.15773405134677887, 0.14511385560035706, 0.13519594073295593, 0.18001192808151245, 0.17540417611598969, 0.1721912920475006, 0.16942718625068665, 0.1663130819797516, 0.15959981083869934, 0.15554606914520264, 0.15344800055027008]"
119,891,88@sample.com,7,카페_듀오란스,"블랙, 화이트 인테리어와 날씨가 좋은날엔 햇빛도 잘 비추는 공간입니다.","블랙, 화이트 인테리어와 날씨가 좋은날엔 햇빛도 잘 비추는 공간입니다.","19_0_카페_듀오란스.jpg,19_1_카페_듀오란스.jpg,19_2_카페_듀오란스.jpg","19_3_카페_듀오란스.jpg,19_4_카페_듀오란스.jpg,19_5_카페_듀오란스.jpg",NaN,1.0,[],[],"['인테리어', '화이트', '햇빛', '날씨', '공간', '블랙']","['인테리어', '화이트', '햇빛', '날씨', '공간', '블랙']","['위해', '쇼핑몰', '주택', '루프', '치열', '복층', '핸즈온', '윤중로', '또한', '인원', '이외', '서초구', '각종', '스타워즈', '평일', '촬영장', '시설', '맥주']","[0.23778380453586578, 0.2161121964454651, 0.1990364044904709, 0.1846206784248352, 0.1766248643398285, 0.16694605350494385, 0.14887623488903046, 0.1443350464105606, 0.13565142452716827, 0.18867391347885132, 0.17103053629398346, 0.17097008228302002, 0.20930415391921997, 0.20080964267253876, 0.19839411973953247, 0.14832770824432373, 0.14753469824790955, 0.14752691984176636]"
